"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"even_odd"
"RT @HalleyBorderCol: MUST READ: They found NOTHING and yet kept the wire tap in place. 
Illegal. Will justice be served?
https://t.co/FmgcD…";FALSE;0;NA;2017-03-04 23:56:17;FALSE;NA;"838176300976193538";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DreamWeaver61";72;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:17;FALSE;NA;"838176300816863232";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"Boylan1947P";246;TRUE;FALSE;NA;NA;TRUE
"RT @assbott: it is with a heavy heart I must inform you that @realDonaldTrump tried to wiretap my robotic butthole";FALSE;0;NA;2017-03-04 23:56:17;FALSE;NA;"838176300699381760";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"sistercrisco";31;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:56:17;FALSE;NA;"838176300183465984";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"laz";42998;TRUE;FALSE;NA;NA;TRUE
"RT @PalmerReport: Donald Trump appears to have illegally leaked classified info in his Trump Tower wiretap tweets https://t.co/xErLoJCAjm #…";FALSE;0;NA;2017-03-04 23:56:17;FALSE;NA;"838176299701121026";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SarcasticBurke";170;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";FALSE;0;NA;2017-03-04 23:56:16;FALSE;NA;"838176299331903488";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"sassyandcowgirl";379;TRUE;FALSE;NA;NA;TRUE
"RT @ABlinken: Trump not smart to spotlight wiretap. Requires warrant which requires probable cause crime committed or target foreign agent.…";FALSE;0;NA;2017-03-04 23:56:16;FALSE;NA;"838176296177917952";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"_political_p";157;TRUE;FALSE;NA;NA;TRUE
"RT @FightNowAmerica: Just because FISA approves a wiretap doesn't mean it's justified. Not when the intelligence community is in Obama's po…";FALSE;0;NA;2017-03-04 23:56:16;FALSE;NA;"838176295477522432";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ElaineD9999999";35;TRUE;FALSE;NA;NA;TRUE
"RT @NolteNC: When do we stop pretending that the same Barry who weaponized the IRS against everyday Americans would be above a Trump wireta…";FALSE;0;NA;2017-03-04 23:56:16;FALSE;NA;"838176295271841792";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"lori_konecki";775;TRUE;FALSE;NA;NA;TRUE
"RT @RealMuckmaker: How dumb is Donald Trump? I’ve known since November about Trump Tower wiretap over Russia https://t.co/23DpfnOYz5 via @P…";FALSE;0;NA;2017-03-04 23:56:15;FALSE;NA;"838176294051393536";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"KnightSwan1";53;TRUE;FALSE;NA;NA;TRUE
"RT @Doranimated: Officials who routinely leak classified info against Trump leak that there was no classified wiretap of Trump. https://t.c…";FALSE;0;NA;2017-03-04 23:56:15;FALSE;NA;"838176293917057024";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"therealfunyfarm";29;TRUE;FALSE;NA;NA;TRUE
"RT @DavidCornDC: The president doesn't wiretap. The FBI and NSA do. And the DOJ processes surveillance requests for FISA court. https://t.c…";FALSE;0;NA;2017-03-04 23:56:15;FALSE;NA;"838176293283840004";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"birdiealways";4887;TRUE;FALSE;NA;NA;TRUE
"RT @Stonekettle: Warrantless wiretap of brown people: Hey, if you're not doing anything wrong you've got nothing to fear

FISA Warrant: THI…";FALSE;0;NA;2017-03-04 23:56:15;FALSE;NA;"838176292298162176";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"jason_kottler";221;TRUE;FALSE;NA;NA;TRUE
"RT @WayneDupreeShow: Liberals are saying Obama didn't have authority to wiretap @realDonaldTrump 

He also didn't have authority to pay Ira…";FALSE;0;NA;2017-03-04 23:56:15;FALSE;NA;"838176292214358016";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"staggerlee420";1255;TRUE;FALSE;NA;NA;TRUE
"RT @RepublicReturn: God Bless America #March4Trump #TrumpTower #SpiritofAmericaRally #WireTap FISA https://t.co/8D5gANIjlD";FALSE;0;NA;2017-03-04 23:56:14;FALSE;NA;"838176290700152832";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"RickAndKim30yrs";117;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Implication of Trump's #wiretap admission is that there is a serious counterintelligence/criminal investigation on him and/or…";FALSE;0;NA;2017-03-04 23:56:14;FALSE;NA;"838176289282535424";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"elevenstars";398;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:14;FALSE;NA;"838176289282469888";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"mr_rhodes015";246;TRUE;FALSE;NA;NA;TRUE
"RT @matthewchampion: how news works:

Thursday: Conservative radio show says Obama sought Trump wiretap
Friday: Breitbart reports this
Satu…";FALSE;0;NA;2017-03-04 23:56:14;FALSE;NA;"838176287592071168";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jjm_tan";3646;TRUE;FALSE;NA;NA;TRUE
"RT @sjredmond: Trump Tower. This just in. The NSA confirms that it wasn't a #Wiretap that was ordered, it was a baby monitor.";FALSE;0;NA;2017-03-04 23:56:14;FALSE;NA;"838176287373996032";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Kathy_Scheidel";3086;TRUE;FALSE;NA;NA;TRUE
"RT @foreignpolicy77: #Trump says #wiretap allegation is like Watergate. That was an illegal act against a party. IF DONE this was done by F…";FALSE;0;NA;2017-03-04 23:56:13;FALSE;NA;"838176284689727488";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ihaveajrnow";22;TRUE;FALSE;NA;NA;TRUE
"Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/7CYMqS0Cqv";FALSE;0;NA;2017-03-04 23:56:13;FALSE;NA;"838176282940702722";NA;"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>";"CollegeBrigade";0;FALSE;FALSE;NA;NA;TRUE
"RT @NatureGuy101: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Sikh man gunned down in hate crime and garbage @realDonaldTrump spends day tweeting about a reality show &amp; imaginary wir…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176282542243840";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Mom_with2boys";27;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176282189811712";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PaulY415";28842;TRUE;FALSE;NA;NA;TRUE
"RT @SkinnyJihadi: @TwitchyTeam meanwhile his own peeps – like Obama speechwriter @jonfavs  – warn not to say it's false <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #TrumpTower #wir…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176281699176450";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"MAMASLAVV";5;TRUE;FALSE;NA;NA;TRUE
"RT @frenchfortrump: Ben Rhodes, WH Fiction Writer proclaims
@POTUS &amp; NYtimes...Liars?
ONLY a Corrupt OBAMA Administration
would #wiretap wh…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176281594376194";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jerryscar";484;TRUE;FALSE;NA;NA;TRUE
"RT @KurtSchlichter: Here's what happened. Obama's flunkies got a #wiretap. They found nothing. They got the media to pretend they did. DJT…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176281573326848";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Trojan60";394;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176281564893184";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Diane_in_Tucson";246;TRUE;FALSE;NA;NA;TRUE
"RT @T_S_P_O_O_K_Y: Look for me tonight 8 PM EDT hour on @FoxNews to continue discussions of Obama admin wiretap of Trump campaign https://t…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176281267163136";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"marymauldin";48;TRUE;FALSE;NA;NA;TRUE
"Advertising rule 1 timing is everything, #Trump fronted this #wiretap cycle today to launch tomorrow, this card was in his hand for months.";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176278951886848";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ThroughMikesEye";0;FALSE;FALSE;NA;NA;TRUE
"RT @skeller85: Trump Just Caught Stealing 'Obama Wiretap Theory' From Alt-Right Website https://t.co/DL9qTiDNvh";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176278561837056";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Frankie1654";21;TRUE;FALSE;NA;NA;TRUE
"RT @_Makada_: Fake news media is acting like Obama couldn't #wiretap Trump Tower when we already know the NSA listens to everyone's phone c…";FALSE;0;NA;2017-03-04 23:56:12;FALSE;NA;"838176278553354240";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CathyTo47590555";521;TRUE;FALSE;NA;NA;TRUE
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176276904976384";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Lion_LAM";1421;TRUE;FALSE;NA;NA;TRUE
"RT @Dcarter888K: @jaywillis @SpeakerRyan @SenateMajLdr  Liberals so wrong here's the story #Obamagate https://t.co/AMFwpobnC8 No  @POTUS  t…";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176276515016706";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Chesam57";12;TRUE;FALSE;NA;NA;TRUE
"RT @AriMelber: Legally, a warrant to wiretap requires probable cause of crimes by a US person, OR information for targeting a foreign power…";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176276447899648";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"charlescollier";256;TRUE;FALSE;NA;NA;TRUE
"RT @RepublicReturn: God Bless America #March4Trump #TrumpTower #SpiritofAmericaRally #WireTap FISA https://t.co/8D5gANIjlD";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176276125003780";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LOOKING_4_NEWS";117;TRUE;FALSE;NA;NA;TRUE
"RT @GeorgeTakei: For a fuller understanding of the pickle Trump just put himself in... https://t.co/ayWGFOsQum";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176275852312576";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"woodlandlabs";1268;TRUE;FALSE;NA;NA;TRUE
"RT @winsonics: So true.  #wiretap #PresidentTrump #MAGA @realDonaldTrump #wiretap #March4Trump #ObamaGate https://t.co/WAxi6aMVNm";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176275772616704";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"TXCoach10";47;TRUE;FALSE;NA;NA;TRUE
"RT @CNN: .@LindseyGrahamSC responds to Donald Trump's claim that Obama wiretapped him https://t.co/phnWHeCO7J https://t.co/e8kvKJUC6Y";FALSE;0;NA;2017-03-04 23:56:11;FALSE;NA;"838176274879164416";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DemLeftOfCenter";2413;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:10;FALSE;NA;"838176274015268864";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"EagleEarz";246;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:10;FALSE;NA;"838176274002685952";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LazaroG15912573";246;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:56:10;FALSE;NA;"838176273193054208";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"austio311";28842;TRUE;FALSE;NA;NA;TRUE
"RT @ConstanceQueen8: Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/gtcdkRm7x6…";FALSE;0;NA;2017-03-04 23:56:10;FALSE;NA;"838176273134419970";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CCSatex";23;TRUE;FALSE;NA;NA;TRUE
"RT @GaltsGultch: NSA Director Mike Rogers Told Trump About The Wire Taps And Was Removed From Office
#TRUMP #TrumpTower #WireTap #ThingsWeS…";FALSE;0;NA;2017-03-04 23:56:10;FALSE;NA;"838176270856908800";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ElfindaleLane";956;TRUE;FALSE;NA;NA;TRUE
"RT @RickCanton: \"I did not have sexual relations with that woman.\" - Bill Clinton

\"I did not #wiretap that President-elect.\" - Barack Obam…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176269686603776";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"EstellaGuillen1";84;TRUE;FALSE;NA;NA;TRUE
"RT @pittgriffin: Remember when American Presidents were respected abroad? Perhaps the respect will return with the next one.
#wiretap #Trum…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176269401382912";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"PaulineWasser";9;TRUE;FALSE;NA;NA;TRUE
"RT @Harry1T6: It's difficult to fathom how, after using the IRS as his personal Gestapo against Republicans, Obama could POSSIBLY wiretap T…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176268411678720";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CensoredCucumb";709;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176267706974212";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SDrinsinger";246;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176267392454658";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"littlebitgood";246;TRUE;FALSE;NA;NA;TRUE
"RT @djbratpack: Former President #Obama Issues Statement on Trump's Wiretap Claims: \"Simply False\"
https://t.co/nuQjjvREMs  #TrumpRussia #T…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176266276630530";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Betterw05759703";4;TRUE;FALSE;NA;NA;TRUE
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";FALSE;0;NA;2017-03-04 23:56:09;FALSE;NA;"838176266142502912";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Sweetcaramel_71";1093;TRUE;FALSE;NA;NA;TRUE
"RT @WonkPorn: #WonkPorn Trump’s Wiretap Rant Betrays Ignorance of the Law https://t.co/gMfz8E63sW https://t.co/Xtcpl4uBHl";FALSE;0;NA;2017-03-04 23:56:08;FALSE;NA;"838176264607383552";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"NYVV4LIFE";1;TRUE;FALSE;NA;NA;TRUE
"RT @molratty: I see. The wiretap of a political opponent's server happened but the WH knew nothing of it. https://t.co/s1XLaIDwDP";FALSE;0;NA;2017-03-04 23:56:08;FALSE;NA;"838176263172984832";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"hrothenb";52;TRUE;FALSE;NA;NA;TRUE
"RT @RealMuckmaker: The Real President Returns As Obama Comes Back To Eviscerate Trump's Wiretap Lies via @politicususa https://t.co/H50XcXW…";FALSE;0;NA;2017-03-04 23:56:08;FALSE;NA;"838176262900305920";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ntmyprez";68;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:56:08;FALSE;NA;"838176262665474048";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"nmbr1hussy";42998;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:07;FALSE;NA;"838176259188326404";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"mg_onthdl12";238;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:56:06;FALSE;NA;"838176256961179648";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Mr205dan";28842;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:06;FALSE;NA;"838176255841296384";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DrainThatSwamp";238;TRUE;FALSE;NA;NA;TRUE
"HEY DUMBSHIT!!! Furher @POTUS doesn't KNOW ASS From Hole in Ground! He has IDIOTS Like U<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> Making DumbTweets -… https://t.co/oLAvPV9oYX";FALSE;0;NA;2017-03-04 23:56:06;TRUE;NA;"838176254465556480";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MrGoalie35";0;FALSE;FALSE;NA;NA;TRUE
"RT @tedlieu: Trump's explosive admission of #wiretap at Trump Tower means Congress must appoint special prosecutor to review what was learn…";FALSE;0;NA;2017-03-04 23:56:06;FALSE;NA;"838176254280921090";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"centillio";1087;TRUE;FALSE;NA;NA;TRUE
"RT @CRENpolitics: So after today's news, this true no matter which way the outcome occurs in the #wiretap https://t.co/ViyVdm47XL";FALSE;0;NA;2017-03-04 23:56:05;FALSE;NA;"838176252842422276";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"cmbyjackie";40;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:56:05;FALSE;NA;"838176252603297792";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Debi_52";238;TRUE;FALSE;NA;NA;TRUE
"RT @RWPUSA: When 45 accuses 44 of wiretap w/o warrant every Republican on the Hill should support independent prosecutor for all of it";FALSE;0;NA;2017-03-04 23:56:05;FALSE;NA;"838176251210784768";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"VatiaSpider";875;TRUE;FALSE;NA;NA;TRUE
"RT @matthewchampion: how news works:

Thursday: Conservative radio show says Obama sought Trump wiretap
Friday: Breitbart reports this
Satu…";FALSE;0;NA;2017-03-04 23:56:05;FALSE;NA;"838176251093397504";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Samashlovee";3646;TRUE;FALSE;NA;NA;TRUE
"RT @Carolde: Obama Staffers Decline to Rule Out Trump Tower Wiretap | LifeZette
Ummmm <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>
@ClubSpeaks @pink_lady56 @grammy620  https://t.co/…";FALSE;0;NA;2017-03-04 23:56:05;FALSE;NA;"838176251093331968";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"faith024";11;TRUE;FALSE;NA;NA;TRUE
